date,gpdm,gpmc
20170103,600223.SH,鲁商置业
20170103,600225.SH,天津松江
20170103,600226.SH,升华拜克
20170103,600227.SH,赤天化
20170103,600228.SH,昌九生化
20170103,600217.SH,中再资环
20170103,600229.SH,城市传媒
20170103,600231.SH,凌钢股份
20170103,600232.SH,金鹰股份
20170103,600233.SH,圆通速递
20170103,600234.SH,*ST山水
20170103,600235.SH,民丰特纸
20170103,600236.SH,桂冠电力
20170103,600237.SH,铜峰电子
20170103,600238.SH,海南椰岛
20170103,600239.SH,云南城投
20170103,600230.SH,*ST沧大
20170103,600163.SH,中闽能源
20170103,600162.SH,香江控股
20170103,600161.SH,天坛生物
20170103,600084.SH,中葡股份
20170103,600085.SH,同仁堂
20170103,600086.SH,东方金钰
20170103,600088.SH,中视传媒
20170103,600089.SH,特变电工
20170103,600090.SH,同济堂
20170103,600091.SH,ST明科
20170103,600093.SH,禾嘉股份
20170103,600094.SH,大名城
20170103,600095.SH,哈高科
20170103,600096.SH,云天化
20170103,600097.SH,开创国际
20170103,600098.SH,广州发展
20170103,600099.SH,林海股份
20170103,600100.SH,同方股份
20170103,600101.SH,明星电力
20170103,600103.SH,青山纸业
20170103,600104.SH,上汽集团
20170103,600105.SH,永鼎股份
20170103,600083.SH,博信股份
20170103,600082.SH,海泰发展
20170103,600081.SH,东风科技
20170103,600080.SH,金花股份
20170103,600059.SH,古越龙山
20170103,600060.SH,海信电器
20170103,600061.SH,国投安信
20170103,600062.SH,华润双鹤
20170103,600063.SH,皖维高新
20170103,600064.SH,南京高科
20170103,600066.SH,宇通客车
20170103,600067.SH,冠城大通
20170103,600068.SH,葛洲坝
20170103,600106.SH,重庆路桥
20170103,600069.SH,银鸽投资
20170103,600071.SH,凤凰光学
20170103,600072.SH,钢构工程
20170103,600073.SH,上海梅林
20170103,600074.SH,保千里
20170103,600075.SH,新疆天业
20170103,600076.SH,康欣新材
20170103,600077.SH,宋都股份
20170103,600078.SH,澄星股份
20170103,600079.SH,人福医药
20170103,600070.SH,浙江富润
20170103,600107.SH,美尔雅
20170103,600108.SH,亚盛集团
20170103,600109.SH,国金证券
20170103,600136.SH,当代明诚
20170103,600137.SH,浪莎股份
20170103,600138.SH,中青旅
20170103,600139.SH,西部资源
20170103,600141.SH,兴发集团
20170103,600143.SH,金发科技
20170103,600145.SH,*ST新亿
20170103,600146.SH,商赢环球
20170103,600148.SH,长春一东
20170103,600135.SH,乐凯胶片
20170103,600149.SH,廊坊发展
20170103,600151.SH,航天机电
20170103,600152.SH,维科精华
20170103,600153.SH,建发股份
20170103,600155.SH,宝硕股份
20170103,600156.SH,华升股份
20170103,600157.SH,永泰能源
20170103,600158.SH,中体产业
20170103,600159.SH,大龙地产
20170103,600160.SH,巨化股份
20170103,600150.SH,中国船舶
20170103,600269.SH,赣粤高速
20170103,600133.SH,东湖高新
20170103,600131.SH,岷江水电
20170103,600110.SH,诺德股份
20170103,600111.SH,北方稀土
20170103,600112.SH,天成控股
20170103,600113.SH,浙江东日
20170103,600114.SH,东睦股份
20170103,600115.SH,东方航空
20170103,600116.SH,三峡水利
20170103,600117.SH,西宁特钢
20170103,600118.SH,中国卫星
20170103,600132.SH,重庆啤酒
20170103,600119.SH,长江投资
20170103,600121.SH,郑州煤电
20170103,600122.SH,宏图高科
20170103,600123.SH,兰花科创
20170103,600125.SH,铁龙物流
20170103,600126.SH,杭钢股份
20170103,600127.SH,金健米业
20170103,600128.SH,弘业股份
20170103,600129.SH,太极集团
20170103,600130.SH,波导股份
20170103,600120.SH,浙江东方
20170103,600270.SH,外运发展
20170103,600271.SH,航天信息
20170103,600272.SH,开开实业
20170103,600418.SH,江淮汽车
20170103,600419.SH,天润乳业
20170103,600420.SH,现代制药
20170103,600421.SH,仰帆控股
20170103,600422.SH,昆药集团
20170103,600423.SH,柳化股份
20170103,600425.SH,青松建化
20170103,600426.SH,华鲁恒升
20170103,600428.SH,中远海特
20170103,600429.SH,三元股份
20170103,600432.SH,*ST吉恩
20170103,600433.SH,冠豪高新
20170103,600435.SH,北方导航
20170103,600436.SH,片仔癀
20170103,600438.SH,通威股份
20170103,600439.SH,瑞贝卡
20170103,600444.SH,国机通用
20170103,600446.SH,金证股份
20170103,600448.SH,华纺股份
20170103,600416.SH,湘电股份
20170103,600415.SH,小商品城
20170103,600410.SH,华胜天成
20170103,600409.SH,三友化工
20170103,600385.SH,山东金泰
20170103,600386.SH,北巴传媒
20170103,600387.SH,海越股份
20170103,600388.SH,龙净环保
20170103,600389.SH,江山股份
20170103,600390.SH,*ST金瑞
20170103,600391.SH,成发科技
20170103,600392.SH,盛和资源
20170103,600393.SH,粤泰股份
20170103,600449.SH,宁夏建材
20170103,600395.SH,盘江股份
20170103,600397.SH,安源煤业
20170103,600398.SH,海澜之家
20170103,600399.SH,抚顺特钢
20170103,600400.SH,红豆股份
20170103,600401.SH,海润光伏
20170103,600403.SH,大有能源
20170103,600405.SH,动力源
20170103,600406.SH,国电南瑞
20170103,600408.SH,安泰集团
20170103,600396.SH,金山股份
20170103,600452.SH,涪陵电力
20170103,600455.SH,博通股份
20170103,600456.SH,宝钛股份
20170103,600489.SH,中金黄金
20170103,600490.SH,鹏欣资源
20170103,600491.SH,龙元建设
20170103,600493.SH,凤竹纺织
20170103,600495.SH,晋西车轴
20170103,600496.SH,精工钢构
20170103,600497.SH,驰宏锌锗
20170103,600498.SH,烽火通信
20170103,600499.SH,科达洁能
20170103,600488.SH,天药股份
20170103,600500.SH,中化国际
20170103,600502.SH,安徽水利
20170103,600503.SH,华丽家族
20170103,600505.SH,西昌电力
20170103,600506.SH,香梨股份
20170103,600507.SH,方大特钢
20170103,600508.SH,上海能源
20170103,600509.SH,天富能源
20170103,600510.SH,黑牡丹
20170103,600511.SH,国药股份
20170103,600501.SH,航天晨光
20170103,600383.SH,金地集团
20170103,600487.SH,亨通光电
20170103,600485.SH,信威集团
20170103,600458.SH,时代新材
20170103,600459.SH,贵研铂业
20170103,600460.SH,士兰微
20170103,600461.SH,洪城水业
20170103,600462.SH,九有股份
20170103,600463.SH,空港股份
20170103,600466.SH,蓝光发展
20170103,600467.SH,好当家
20170103,600468.SH,百利电气
20170103,600486.SH,扬农化工
20170103,600469.SH,风神股份
20170103,600475.SH,华光股份
20170103,600476.SH,湘邮科技
20170103,600477.SH,杭萧钢构
20170103,600478.SH,科力远
20170103,600479.SH,千金药业
20170103,600480.SH,凌云股份
20170103,600481.SH,双良节能
20170103,600482.SH,中国动力
20170103,600483.SH,福能股份
20170103,600470.SH,六国化工
20170103,600058.SH,五矿发展
20170103,600382.SH,广东明珠
20170103,600380.SH,健康元
20170103,600301.SH,*ST南化
20170103,600302.SH,标准股份
20170103,600303.SH,曙光股份
20170103,600305.SH,恒顺醋业
20170103,600306.SH,*ST商城
20170103,600307.SH,酒钢宏兴
20170103,600308.SH,华泰股份
20170103,600309.SH,万华化学
20170103,600310.SH,桂东电力
20170103,600311.SH,荣华实业
20170103,600312.SH,平高电气
20170103,600313.SH,农发种业
20170103,600315.SH,上海家化
20170103,600316.SH,洪都航空
20170103,600317.SH,营口港
20170103,600318.SH,新力金融
20170103,600319.SH,*ST亚星
20170103,600320.SH,振华重工
20170103,600321.SH,国栋建设
20170103,600300.SH,维维股份
20170103,600299.SH,安迪苏
20170103,600298.SH,安琪酵母
20170103,600297.SH,广汇汽车
20170103,600273.SH,嘉化能源
20170103,600275.SH,武昌鱼
20170103,600276.SH,恒瑞医药
20170103,600277.SH,亿利洁能
20170103,600278.SH,东方创业
20170103,600279.SH,重庆港九
20170103,600280.SH,中央商场
20170103,600281.SH,太化股份
20170103,600282.SH,南钢股份
20170103,600322.SH,天房发展
20170103,600283.SH,钱江水利
20170103,600285.SH,羚锐制药
20170103,600287.SH,江苏舜天
20170103,600288.SH,大恒科技
20170103,600289.SH,亿阳信通
20170103,600290.SH,华仪电气
20170103,600291.SH,西水股份
20170103,600292.SH,远达环保
20170103,600293.SH,三峡新材
20170103,600295.SH,鄂尔多斯
20170103,600284.SH,浦东建设
20170103,600323.SH,瀚蓝环境
20170103,600325.SH,华发股份
20170103,600326.SH,西藏天路
20170103,600358.SH,国旅联合
20170103,600359.SH,新农开发
20170103,600360.SH,华微电子
20170103,600361.SH,华联综超
20170103,600362.SH,江西铜业
20170103,600363.SH,联创光电
20170103,600365.SH,通葡股份
20170103,600366.SH,宁波韵升
20170103,600367.SH,红星发展
20170103,600356.SH,恒丰纸业
20170103,600368.SH,五洲交通
20170103,600370.SH,三房巷
20170103,600371.SH,万向德农
20170103,600372.SH,中航电子
20170103,600373.SH,中文传媒
20170103,600375.SH,*ST星马
20170103,600376.SH,首开股份
20170103,600377.SH,宁沪高速
20170103,600378.SH,天科股份
20170103,600379.SH,宝光股份
20170103,600369.SH,西南证券
20170103,600381.SH,青海春天
20170103,600355.SH,精伦电子
20170103,600353.SH,旭光股份
20170103,600327.SH,大东方
20170103,600328.SH,兰太实业
20170103,600329.SH,中新药业
20170103,600330.SH,天通股份
20170103,600331.SH,宏达股份
20170103,600332.SH,白云山
20170103,600333.SH,长春燃气
20170103,600335.SH,国机汽车
20170103,600336.SH,澳柯玛
20170103,600354.SH,敦煌种业
20170103,600337.SH,美克家居
20170103,600339.SH,*ST天利
20170103,600340.SH,华夏幸福
20170103,600343.SH,航天动力
20170103,600345.SH,长江通信
20170103,600346.SH,恒力股份
20170103,600348.SH,阳泉煤业
20170103,600350.SH,山东高速
20170103,600351.SH,亚宝药业
20170103,600352.SH,浙江龙盛
20170103,600338.SH,西藏珠峰
20170103,600512.SH,腾达建设
20170103,600057.SH,象屿股份
20170103,600055.SH,万东医疗
20170103,300353.SZ,东土科技
20170103,300354.SZ,东华测试
20170103,300355.SZ,蒙草生态
20170103,300356.SZ,光一科技
20170103,300357.SZ,我武生物
20170103,300358.SZ,楚天科技
20170103,300359.SZ,全通教育
20170103,300360.SZ,炬华科技
20170103,300362.SZ,天翔环境
20170103,300363.SZ,博腾股份
20170103,300364.SZ,中文在线
20170103,300365.SZ,恒华科技
20170103,300366.SZ,创意信息
20170103,300367.SZ,东方网力
20170103,300368.SZ,汇金股份
20170103,300369.SZ,绿盟科技
20170103,300370.SZ,安控科技
20170103,300371.SZ,汇中股份
20170103,300373.SZ,扬杰科技
20170103,300352.SZ,北信源
20170103,300351.SZ,永贵电器
20170103,300350.SZ,华鹏飞
20170103,300349.SZ,金卡股份
20170103,300329.SZ,海伦钢琴
20170103,300330.SZ,华虹计通
20170103,300331.SZ,苏大维格
20170103,300332.SZ,天壕环境
20170103,300333.SZ,兆日科技
20170103,300334.SZ,津膜科技
20170103,300335.SZ,迪森股份
20170103,300336.SZ,新文化
20170103,300337.SZ,银邦股份
20170103,300374.SZ,恒通科技
20170103,300338.SZ,开元仪器
20170103,300340.SZ,科恒股份
20170103,300341.SZ,麦迪电气
20170103,300342.SZ,天银机电
20170103,300343.SZ,联创互联
20170103,300344.SZ,太空板业
20170103,300345.SZ,红宇新材
20170103,300346.SZ,南大光电
20170103,300347.SZ,泰格医药
20170103,300348.SZ,长亮科技
20170103,300339.SZ,润和软件
20170103,300328.SZ,宜安科技
20170103,300375.SZ,鹏翎股份
20170103,300377.SZ,赢时胜
20170103,300402.SZ,宝色股份
20170103,300403.SZ,地尔汉宇
20170103,300404.SZ,博济医药
20170103,300405.SZ,科隆精化
20170103,300406.SZ,九强生物
20170103,300407.SZ,凯发电气
20170103,300408.SZ,三环集团
20170103,300409.SZ,道氏技术
20170103,300410.SZ,正业科技
20170103,300411.SZ,金盾股份
20170103,300412.SZ,迦南科技
20170103,300413.SZ,快乐购
20170103,300414.SZ,中光防雷
20170103,300415.SZ,伊之密
20170103,300416.SZ,苏试试验
20170103,300417.SZ,南华仪器
20170103,300418.SZ,昆仑万维
20170103,300419.SZ,浩丰科技
20170103,300420.SZ,五洋科技
20170103,300401.SZ,花园生物
20170103,300400.SZ,劲拓股份
20170103,300399.SZ,京天利
20170103,300398.SZ,飞凯材料
20170103,300378.SZ,鼎捷软件
20170103,300379.SZ,东方通
20170103,300380.SZ,安硕信息
20170103,300381.SZ,溢多利
20170103,300382.SZ,斯莱克
20170103,300383.SZ,光环新网
20170103,300384.SZ,三联虹普
20170103,300385.SZ,雪浪环境
20170103,300386.SZ,飞天诚信
20170103,300376.SZ,易事特
20170103,300387.SZ,富邦股份
20170103,300389.SZ,艾比森
20170103,300390.SZ,天华超净
20170103,300391.SZ,康跃科技
20170103,300392.SZ,腾信股份
20170103,300393.SZ,中来股份
20170103,300394.SZ,天孚通信
20170103,300395.SZ,菲利华
20170103,300396.SZ,迪瑞医疗
20170103,300397.SZ,天和防务
20170103,300388.SZ,国祯环保
20170103,300327.SZ,中颖电子
20170103,300326.SZ,凯利泰
20170103,300325.SZ,德威新材
20170103,300258.SZ,精锻科技
20170103,300259.SZ,新天科技
20170103,300260.SZ,新莱应材
20170103,300261.SZ,雅本化学
20170103,300262.SZ,巴安水务
20170103,300263.SZ,隆华节能
20170103,300264.SZ,佳创视讯
20170103,300265.SZ,通光线缆
20170103,300266.SZ,兴源环境
20170103,300267.SZ,尔康制药
20170103,300268.SZ,万福生科
20170103,300269.SZ,联建光电
20170103,300270.SZ,中威电子
20170103,300271.SZ,华宇软件
20170103,300272.SZ,开能环保
20170103,300273.SZ,和佳股份
20170103,300274.SZ,阳光电源
20170103,300275.SZ,梅安森
20170103,300276.SZ,三丰智能
20170103,300257.SZ,开山股份
20170103,300256.SZ,星星科技
20170103,300255.SZ,常山药业
20170103,300254.SZ,仟源医药
20170103,300234.SZ,开尔新材
20170103,300235.SZ,方直科技
20170103,300236.SZ,上海新阳
20170103,300237.SZ,美晨科技
20170103,300238.SZ,冠昊生物
20170103,300239.SZ,东宝生物
20170103,300240.SZ,飞力达
20170103,300241.SZ,瑞丰光电
20170103,300242.SZ,明家联合
20170103,300277.SZ,海联讯
20170103,300243.SZ,瑞丰高材
20170103,300245.SZ,天玑科技
20170103,300246.SZ,宝莱特
20170103,300247.SZ,乐金健康
20170103,300248.SZ,新开普
20170103,300249.SZ,依米康
20170103,300250.SZ,初灵信息
20170103,300251.SZ,光线传媒
20170103,300252.SZ,金信诺
20170103,300253.SZ,卫宁健康
20170103,300244.SZ,迪安诊断
20170103,300278.SZ,华昌达
20170103,300279.SZ,和晶科技
20170103,300280.SZ,南通锻压
20170103,300305.SZ,裕兴股份
20170103,300306.SZ,远方光电
20170103,300307.SZ,慈星股份
20170103,300308.SZ,中际装备
20170103,300309.SZ,吉艾科技
20170103,300310.SZ,宜通世纪
20170103,300311.SZ,任子行
20170103,300312.SZ,邦讯技术
20170103,300313.SZ,天山生物
20170103,300304.SZ,云意电气
20170103,300314.SZ,戴维医疗
20170103,300316.SZ,晶盛机电
20170103,300317.SZ,珈伟股份
20170103,300318.SZ,博晖创新
20170103,300319.SZ,麦捷科技
20170103,300320.SZ,海达股份
20170103,300321.SZ,同大股份
20170103,300322.SZ,硕贝德
20170103,300323.SZ,华灿光电
20170103,300324.SZ,旋极信息
20170103,300315.SZ,掌趣科技
20170103,300421.SZ,力星股份
20170103,300303.SZ,聚飞光电
20170103,300301.SZ,长方集团
20170103,300281.SZ,金明精机
20170103,300282.SZ,汇冠股份
20170103,300283.SZ,温州宏丰
20170103,300284.SZ,苏交科
20170103,300285.SZ,国瓷材料
20170103,300286.SZ,安科瑞
20170103,300287.SZ,飞利信
20170103,300288.SZ,朗玛信息
20170103,300289.SZ,利德曼
20170103,300302.SZ,同有科技
20170103,300290.SZ,荣科科技
20170103,300292.SZ,吴通控股
20170103,300293.SZ,蓝英装备
20170103,300294.SZ,博雅生物
20170103,300295.SZ,三六五网
20170103,300296.SZ,利亚德
20170103,300297.SZ,蓝盾股份
20170103,300298.SZ,三诺生物
20170103,300299.SZ,富春通信
20170103,300300.SZ,汉鼎宇佑
20170103,300291.SZ,华录百纳
20170103,300422.SZ,博世科
20170103,300423.SZ,鲁亿通
20170103,300424.SZ,航新科技
20170103,300549.SZ,优德精密
20170103,300550.SZ,和仁科技
20170103,300551.SZ,古鳌科技
20170103,300552.SZ,万集科技
20170103,300553.SZ,集智股份
20170103,300555.SZ,路通视信
20170103,300556.SZ,丝路视觉
20170103,300557.SZ,理工光科
20170103,300558.SZ,贝达药业
20170103,300559.SZ,佳发安泰
20170103,300560.SZ,中富通
20170103,300561.SZ,汇金科技
20170103,300562.SZ,乐心医疗
20170103,300563.SZ,神宇股份
20170103,300565.SZ,科信技术
20170103,300566.SZ,激智科技
20170103,300567.SZ,精测电子
20170103,300568.SZ,星源材质
20170103,300569.SZ,天能重工
20170103,300548.SZ,博创科技
20170103,300547.SZ,川环科技
20170103,300546.SZ,雄帝科技
20170103,300545.SZ,联得装备
20170103,300523.SZ,辰安科技
20170103,300525.SZ,博思软件
20170103,300526.SZ,中潜股份
20170103,300527.SZ,华舟应急
20170103,300528.SZ,幸福蓝海
20170103,300529.SZ,健帆生物
20170103,300530.SZ,达志科技
20170103,300531.SZ,优博讯
20170103,300532.SZ,今天国际
20170103,300570.SZ,太辰光
20170103,300533.SZ,冰川网络
20170103,300535.SZ,达威股份
20170103,300536.SZ,农尚环境
20170103,300537.SZ,广信材料
20170103,300538.SZ,同益股份
20170103,300539.SZ,横河模具
20170103,300540.SZ,深冷股份
20170103,300541.SZ,先进数通
20170103,300542.SZ,新晨科技
20170103,300543.SZ,朗科智能
20170103,300534.SZ,陇神戎发
20170103,300571.SZ,平治信息
20170103,300572.SZ,安车检测
20170103,300573.SZ,兴齐眼药
20170103,600022.SH,山东钢铁
20170103,600023.SH,浙能电力
20170103,600026.SH,中远海能
20170103,600027.SH,华电国际
20170103,600028.SH,中国石化
20170103,600029.SH,南方航空
20170103,600030.SH,中信证券
20170103,600031.SH,三一重工
20170103,600033.SH,福建高速
20170103,600021.SH,上海电力
20170103,600035.SH,楚天高速
20170103,600037.SH,歌华有线
20170103,600038.SH,中直股份
20170103,600039.SH,四川路桥
20170103,600048.SH,保利地产
20170103,600050.SH,中国联通
20170103,600051.SH,宁波联合
20170103,600052.SH,浙江广厦
20170103,600053.SH,九鼎投资
20170103,600054.SH,黄山旅游
20170103,600036.SH,招商银行
20170103,300522.SZ,世名科技
20170103,600020.SH,中原高速
20170103,600018.SH,上港集团
20170103,300575.SZ,中旗股份
20170103,300576.SZ,容大感光
20170103,300577.SZ,开润股份
20170103,300579.SZ,数字认证
20170103,300581.SZ,晨曦航空
20170103,300582.SZ,英飞特
20170103,300585.SZ,奥联电子
20170103,600000.SH,浦发银行
20170103,600004.SH,白云机场
20170103,600019.SH,宝钢股份
20170103,600005.SH,武钢股份
20170103,600007.SH,中国国贸
20170103,600008.SH,首创股份
20170103,600009.SH,上海机场
20170103,600010.SH,包钢股份
20170103,600011.SH,华能国际
20170103,600012.SH,皖通高速
20170103,600015.SH,华夏银行
20170103,600016.SH,民生银行
20170103,600017.SH,日照港
20170103,600006.SH,东风汽车
20170103,600056.SH,中国医药
20170103,300521.SZ,爱司凯
20170103,300519.SZ,新光药业
20170103,300449.SZ,汉邦高科
20170103,300450.SZ,先导智能
20170103,300451.SZ,创业软件
20170103,300452.SZ,山河药辅
20170103,300453.SZ,三鑫医疗
20170103,300455.SZ,康拓红外
20170103,300456.SZ,耐威科技
20170103,300457.SZ,赢合科技
20170103,300458.SZ,全志科技
20170103,300459.SZ,金科娱乐
20170103,300460.SZ,惠伦晶体
20170103,300461.SZ,田中精机
20170103,300462.SZ,华铭智能
20170103,300463.SZ,迈克生物
20170103,300464.SZ,星徽精密
20170103,300465.SZ,高伟达
20170103,300466.SZ,赛摩电气
20170103,300467.SZ,迅游科技
20170103,300468.SZ,四方精创
20170103,300448.SZ,浩云科技
20170103,300447.SZ,全信股份
20170103,300446.SZ,乐凯新材
20170103,300445.SZ,康斯特
20170103,300425.SZ,环能科技
20170103,300426.SZ,唐德影视
20170103,300427.SZ,红相电力
20170103,300428.SZ,四通新材
20170103,300429.SZ,强力新材
20170103,300430.SZ,诚益通
20170103,300431.SZ,暴风集团
20170103,300432.SZ,富临精工
20170103,300433.SZ,蓝思科技
20170103,300469.SZ,信息发展
20170103,300434.SZ,金石东方
20170103,300436.SZ,广生堂
20170103,300437.SZ,清水源
20170103,300438.SZ,鹏辉能源
20170103,300439.SZ,美康生物
20170103,300440.SZ,运达科技
20170103,300441.SZ,鲍斯股份
20170103,300442.SZ,普丽盛
20170103,300443.SZ,金雷风电
20170103,300444.SZ,双杰电气
20170103,300435.SZ,中泰股份
20170103,300470.SZ,日机密封
20170103,300471.SZ,厚普股份
20170103,300472.SZ,新元科技
20170103,300497.SZ,富祥股份
20170103,300498.SZ,温氏股份
20170103,300499.SZ,高澜股份
20170103,300500.SZ,苏州设计
20170103,300501.SZ,海顺新材
20170103,300502.SZ,新易盛
20170103,300503.SZ,昊志机电
20170103,300505.SZ,川金诺
20170103,300506.SZ,名家汇
20170103,300496.SZ,中科创达
20170103,300507.SZ,苏奥传感
20170103,300509.SZ,新美星
20170103,300510.SZ,金冠电气
20170103,300511.SZ,雪榕生物
20170103,300512.SZ,中亚股份
20170103,300513.SZ,恒泰实达
20170103,300515.SZ,三德科技
20170103,300516.SZ,久之洋
20170103,300517.SZ,海波重科
20170103,300518.SZ,盛讯达
20170103,300508.SZ,维宏股份
20170103,300520.SZ,科大国创
20170103,300495.SZ,美尚生态
20170103,300493.SZ,润欣科技
20170103,300473.SZ,德尔股份
20170103,300474.SZ,景嘉微
20170103,300475.SZ,聚隆科技
20170103,300476.SZ,胜宏科技
20170103,300477.SZ,合纵科技
20170103,300478.SZ,杭州高新
20170103,300479.SZ,神思电子
20170103,300480.SZ,光力科技
20170103,300481.SZ,濮阳惠成
20170103,300494.SZ,盛天网络
20170103,300482.SZ,万孚生物
20170103,300484.SZ,蓝海华腾
20170103,300485.SZ,赛升药业
20170103,300486.SZ,东杰智能
20170103,300487.SZ,蓝晓科技
20170103,300488.SZ,恒锋工具
20170103,300489.SZ,中飞股份
20170103,300490.SZ,华自科技
20170103,300491.SZ,通合科技
20170103,300492.SZ,山鼎设计
20170103,300483.SZ,沃施股份
20170103,300233.SZ,金城医药
20170103,600515.SH,海航基础
20170103,600517.SH,置信电气
20170103,601788.SH,光大证券
20170103,601789.SH,宁波建工
20170103,601798.SH,蓝科高新
20170103,601799.SH,星宇股份
20170103,601800.SH,中国交建
20170103,601801.SH,皖新传媒
20170103,601808.SH,中海油服
20170103,601811.SH,新华文轩
20170103,601818.SH,光大银行
20170103,601857.SH,中国石油
20170103,601866.SH,中远海发
20170103,601872.SH,招商轮船
20170103,601877.SH,正泰电器
20170103,601880.SH,大连港
20170103,601882.SH,海天精工
20170103,601886.SH,江河集团
20170103,601888.SH,中国国旅
20170103,601890.SH,亚星锚链
20170103,601898.SH,中煤能源
20170103,601777.SH,力帆股份
20170103,601766.SH,中国中车
20170103,601727.SH,上海电气
20170103,601718.SH,际华集团
20170103,601600.SH,中国铝业
20170103,601601.SH,中国太保
20170103,601607.SH,上海医药
20170103,601608.SH,中信重工
20170103,601611.SH,中国核建
20170103,601616.SH,广电电气
20170103,601618.SH,中国中冶
20170103,601628.SH,中国人寿
20170103,601633.SH,长城汽车
20170103,601899.SH,紫金矿业
20170103,601636.SH,旗滨集团
20170103,601668.SH,中国建筑
20170103,601669.SH,中国电建
20170103,601677.SH,明泰铝业
20170103,601678.SH,滨化股份
20170103,601688.SH,华泰证券
20170103,601689.SH,拓普集团
20170103,601699.SH,潞安环能
20170103,601700.SH,风范股份
20170103,601717.SH,郑煤机
20170103,601666.SH,平煤股份
20170103,601599.SH,鹿港文化
20170103,601900.SH,南方传媒
20170103,601908.SH,京运通
20170103,603005.SH,晶方科技
20170103,603006.SH,联明股份
20170103,603007.SH,花王股份
20170103,603008.SH,喜临门
20170103,603009.SH,北特科技
20170103,603010.SH,万盛股份
20170103,603011.SH,合锻智能
20170103,603012.SH,创力集团
20170103,603015.SH,弘讯科技
20170103,603016.SH,新宏泰
20170103,603017.SH,中衡设计
20170103,603018.SH,中设集团
20170103,603019.SH,中科曙光
20170103,603020.SH,爱普股份
20170103,603021.SH,山东华鹏
20170103,603022.SH,新通联
20170103,603023.SH,威帝股份
20170103,603025.SH,大豪科技
20170103,603026.SH,石大胜华
20170103,603003.SH,龙宇燃油
20170103,603002.SH,宏昌电子
20170103,603001.SH,奥康国际
20170103,603000.SH,人民网
20170103,601918.SH,*ST新集
20170103,601919.SH,中远海控
20170103,601928.SH,凤凰传媒
20170103,601929.SH,吉视传媒
20170103,601933.SH,永辉超市
20170103,601939.SH,建设银行
20170103,601958.SH,金钼股份
20170103,601965.SH,中国汽研
20170103,601966.SH,玲珑轮胎
20170103,601901.SH,方正证券
20170103,601968.SH,宝钢包装
20170103,601985.SH,中国核电
20170103,601988.SH,中国银行
20170103,601989.SH,中国重工
20170103,601991.SH,大唐发电
20170103,601992.SH,金隅股份
20170103,601996.SH,丰林集团
20170103,601997.SH,贵阳银行
20170103,601998.SH,中信银行
20170103,601999.SH,出版传媒
20170103,601969.SH,海南矿业
20170103,601595.SH,上海电影
20170103,601588.SH,北辰实业
20170103,601579.SH,会稽山
20170103,601038.SH,一拖股份
20170103,601058.SH,赛轮金宇
20170103,601069.SH,西部黄金
20170103,601088.SH,中国神华
20170103,601098.SH,中南传媒
20170103,601099.SH,太平洋
20170103,601100.SH,恒立液压
20170103,601101.SH,昊华能源
