date,gpdm,gpmc
20181016,002102.SZ,ST冠福
20181204,002147.SZ,ST新光
20180208,002188.SZ,ST巴士
20181009,002259.SZ,ST升达
20180208,002427.SZ,ST尤夫
20181031,002445.SZ,ST中南
20180814,002496.SZ,ST辉丰
20180119,002604.SZ,ST龙力
20180726,002680.SZ,ST长生
20180111,600421.SH,ST仰帆
20180814,603188.SH,ST亚邦
